epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,4963.66,1.87739,1.66981,1.23593,0.60279,0.37551,0.36449,0.14182,2.23982,1.92968,1.26899,0.006172,0.006172,0.006172
60,5047.55,1.84059,1.64482,1.21423,0.50925,0.40372,0.36765,0.15415,2.20685,1.91849,1.27647,0.006106,0.006106,0.006106
61,5134.31,1.88926,1.7,1.25083,0.58985,0.38618,0.3497,0.14774,2.2576,1.85697,1.29672,0.00604,0.00604,0.00604
62,5218.37,1.8952,1.73394,1.25029,0.53714,0.43412,0.37864,0.14761,2.24712,1.82807,1.28364,0.005974,0.005974,0.005974
63,5302.23,1.86589,1.68649,1.23242,0.5327,0.42905,0.37396,0.15311,2.20603,1.82172,1.26556,0.005908,0.005908,0.005908
64,5386.24,1.87416,1.6589,1.24499,0.60654,0.37904,0.38241,0.14832,2.1808,1.76004,1.23174,0.005842,0.005842,0.005842
65,5470.26,1.86507,1.61755,1.22587,0.57012,0.36993,0.38313,0.15828,2.16306,1.79049,1.21589,0.005776,0.005776,0.005776
66,5554.34,1.80065,1.59879,1.21777,0.61116,0.41254,0.39891,0.17048,2.19326,1.73157,1.24847,0.00571,0.00571,0.00571
67,5638.33,1.81279,1.54853,1.18575,0.62744,0.40087,0.37484,0.16353,2.21503,1.79823,1.24876,0.005644,0.005644,0.005644
68,5722.21,1.77493,1.56934,1.1854,0.59216,0.41385,0.37658,0.15663,2.25198,1.84605,1.29725,0.005578,0.005578,0.005578
69,5806.25,1.8662,1.63281,1.21756,0.51684,0.42399,0.36015,0.14488,2.24765,1.86554,1.27056,0.005512,0.005512,0.005512
70,5890.32,1.8196,1.57884,1.19587,0.56657,0.42736,0.37138,0.14634,2.23879,1.83734,1.25297,0.005446,0.005446,0.005446
71,5974.22,1.80806,1.57484,1.21297,0.60895,0.36318,0.37479,0.15398,2.24096,1.7972,1.24412,0.00538,0.00538,0.00538
72,6058.07,1.8064,1.56895,1.19352,0.54075,0.41723,0.37187,0.16671,2.15482,1.77979,1.24887,0.005314,0.005314,0.005314
73,6142.06,1.76609,1.53647,1.19217,0.58297,0.39954,0.35936,0.15519,2.1857,1.79935,1.25766,0.005248,0.005248,0.005248
