epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,781.971,2.62178,2.25986,0.93645,0.34114,0.3107,0.20819,0.06812,2.37198,1.65202,0.89041,0.000643795,0.000643795,0.000643795
64,794.4,2.59892,2.19059,0.93512,0.36091,0.30621,0.21852,0.0729,2.35569,1.61769,0.89422,0.000627292,0.000627292,0.000627292
65,806.668,2.59249,2.22184,0.9391,0.3458,0.30612,0.21095,0.06952,2.385,1.70559,0.89282,0.000610789,0.000610789,0.000610789
66,818.835,2.60948,2.20215,0.94347,0.38528,0.33012,0.24247,0.07617,2.35652,1.62756,0.88315,0.000594286,0.000594286,0.000594286
67,830.927,2.61641,2.22917,0.94279,0.3726,0.32982,0.23408,0.07413,2.35294,1.62902,0.89105,0.000577782,0.000577782,0.000577782
68,842.942,2.52949,2.18344,0.94663,0.35903,0.31677,0.24883,0.07872,2.31688,1.58338,0.88813,0.000561279,0.000561279,0.000561279
69,854.956,2.54455,2.12093,0.93365,0.35595,0.32152,0.24366,0.07495,2.34691,1.69285,0.89381,0.000544776,0.000544776,0.000544776
70,866.991,2.51917,2.1266,0.94146,0.33369,0.32261,0.22678,0.0754,2.33771,1.59584,0.88538,0.000528272,0.000528272,0.000528272
71,879.054,2.63604,2.13966,0.9394,0.32736,0.32257,0.21537,0.06706,2.40609,1.67566,0.89689,0.000511769,0.000511769,0.000511769
72,891.111,2.62987,2.20245,0.9558,0.359,0.30912,0.22162,0.07112,2.36552,1.68649,0.8932,0.000495266,0.000495266,0.000495266
73,903.125,2.54308,2.18998,0.93429,0.32792,0.29044,0.20189,0.0664,2.46599,1.6758,0.9071,0.000478762,0.000478762,0.000478762
74,915.158,2.46813,2.02076,0.93483,0.31039,0.31307,0.20584,0.06862,2.37279,1.61922,0.89085,0.000462259,0.000462259,0.000462259
75,927.136,2.53357,2.12235,0.93993,0.34108,0.31189,0.21259,0.06868,2.41715,1.65097,0.89641,0.000445756,0.000445756,0.000445756
76,939.467,2.58067,2.23634,0.95369,0.29716,0.3015,0.19717,0.06563,2.39042,1.59886,0.88699,0.000429253,0.000429253,0.000429253
77,951.502,2.53807,2.14785,0.95094,0.32881,0.30956,0.20772,0.06954,2.36568,1.58082,0.89147,0.000412749,0.000412749,0.000412749
78,963.476,2.49657,2.11603,0.95035,0.30808,0.32483,0.2147,0.07101,2.34995,1.57113,0.88296,0.000396246,0.000396246,0.000396246
79,975.508,2.51207,2.16081,0.94084,0.33545,0.32396,0.22042,0.07081,2.32131,1.58744,0.88248,0.000379743,0.000379743,0.000379743
80,987.516,2.48237,2.00108,0.94024,0.3397,0.33302,0.2338,0.07816,2.30455,1.57431,0.8788,0.000363239,0.000363239,0.000363239
81,999.6,2.55159,2.16145,0.92998,0.34753,0.32643,0.23264,0.07538,2.378,1.67394,0.89133,0.000346736,0.000346736,0.000346736
82,1011.71,2.53512,2.10077,0.93611,0.34906,0.32868,0.23025,0.07251,2.43935,1.67512,0.90225,0.000330233,0.000330233,0.000330233
83,1023.84,2.58478,2.13375,0.95645,0.35379,0.33822,0.23124,0.07431,2.39818,1.65658,0.90236,0.000313729,0.000313729,0.000313729
84,1036.3,2.56714,2.17295,0.92641,0.36643,0.3526,0.2393,0.0755,2.31121,1.614,0.88321,0.000297226,0.000297226,0.000297226
