epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,1210.08,2.09795,3.68961,0.73999,0.0181,0.08445,0.02066,0.00584,2.7653,3.2091,0.80177,0.000874842,0.000874842,0.000874842
74,1226.45,2.26967,3.88731,0.78777,0.01409,0.10619,0.01949,0.00442,2.81869,3.15465,0.8196,0.000863839,0.000863839,0.000863839
75,1242.71,2.21074,3.53757,0.70557,0.02029,0.07895,0.01937,0.00681,2.87325,3.18495,0.81614,0.000852837,0.000852837,0.000852837
76,1259,2.28101,3.73571,0.75968,0.02062,0.0817,0.01744,0.00453,2.79319,3.27843,0.80256,0.000841835,0.000841835,0.000841835
77,1275.32,2.43435,3.84277,0.77124,0.03056,0.11168,0.02056,0.00588,2.80279,3.21862,0.8199,0.000830833,0.000830833,0.000830833
78,1291.64,2.31668,3.77802,0.80798,0.01584,0.10619,0.01905,0.00418,2.8077,3.21325,0.81073,0.000819831,0.000819831,0.000819831
79,1307.97,2.18255,3.57801,0.76298,0.20073,0.01648,0.02515,0.00534,2.8615,3.12328,0.81669,0.000808828,0.000808828,0.000808828
80,1324.28,2.36318,3.69762,0.76805,0.01119,0.04372,0.01339,0.00416,2.91293,3.26577,0.81872,0.000797826,0.000797826,0.000797826
81,1340.6,2.18574,3.49734,0.74705,0.03722,0.10619,0.02719,0.00611,2.88584,3.19818,0.83018,0.000786824,0.000786824,0.000786824
82,1356.95,2.42744,3.71525,0.8151,0.01542,0.10344,0.02168,0.0061,2.91322,3.14952,0.82061,0.000775822,0.000775822,0.000775822
83,1373.25,2.45857,3.8095,0.82498,0.03676,0.0872,0.03476,0.00827,2.88544,3.39868,0.83458,0.00076482,0.00076482,0.00076482
84,1389.61,2.25414,3.70569,0.75212,0.02902,0.0817,0.02848,0.00739,2.94086,3.29316,0.81661,0.000753817,0.000753817,0.000753817
85,1405.94,2.38236,3.95174,0.80808,0.02791,0.08445,0.01872,0.00509,2.88194,3.22556,0.81714,0.000742815,0.000742815,0.000742815
86,1422.35,2.38389,3.90123,0.80044,0.03826,0.08445,0.0243,0.00704,3.04894,3.12352,0.81063,0.000731813,0.000731813,0.000731813
87,1438.71,2.2594,3.64694,0.78698,0.01898,0.13342,0.01872,0.00394,2.98387,3.05549,0.82162,0.000720811,0.000720811,0.000720811
88,1455.11,2.32673,3.72465,0.75795,0.01226,0.12793,0.0192,0.00447,2.80972,2.99393,0.8298,0.000709809,0.000709809,0.000709809
89,1471.41,2.36969,3.80686,0.80366,0.02271,0.10893,0.02569,0.00873,2.88427,3.27265,0.83844,0.000698806,0.000698806,0.000698806
90,1487.64,2.12279,3.33494,0.71094,0.01979,0.11718,0.02652,0.00648,2.89502,3.1856,0.825,0.000687804,0.000687804,0.000687804
91,1503.91,2.09222,3.59066,0.73032,0.03478,0.0872,0.02772,0.0071,2.91365,3.31493,0.82021,0.000676802,0.000676802,0.000676802
