epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,696.038,2.65482,2.32671,0.97377,0.31471,0.2629,0.16369,0.05206,2.62514,1.93302,0.93764,0.000396246,0.000396246,0.000396246
79,704.869,2.68197,2.34107,0.96448,0.34359,0.26766,0.18242,0.05453,2.61644,1.92394,0.93446,0.000379743,0.000379743,0.000379743
80,713.569,2.66058,2.2366,0.96028,0.35583,0.27314,0.1956,0.05651,2.62079,1.91388,0.93255,0.000363239,0.000363239,0.000363239
81,722.22,2.67175,2.32492,0.94993,0.36337,0.27909,0.19385,0.05745,2.62655,1.92504,0.9323,0.000346736,0.000346736,0.000346736
82,730.855,2.68124,2.28846,0.96149,0.36399,0.28974,0.20149,0.06044,2.61097,1.885,0.92912,0.000330233,0.000330233,0.000330233
83,739.559,2.78173,2.35006,0.97673,0.33292,0.28087,0.19577,0.06126,2.59925,1.86214,0.92805,0.000313729,0.000313729,0.000313729
84,748.215,2.72774,2.31431,0.94911,0.38195,0.28283,0.20786,0.06259,2.59309,1.87735,0.92451,0.000297226,0.000297226,0.000297226
85,756.77,2.7253,2.3151,0.96487,0.33154,0.31259,0.21167,0.06409,2.60272,1.8942,0.9282,0.000280723,0.000280723,0.000280723
86,765.31,2.70928,2.35334,0.96425,0.31669,0.29382,0.19096,0.05936,2.62188,1.8965,0.93448,0.00026422,0.00026422,0.00026422
87,773.897,2.68385,2.27381,0.94899,0.35575,0.29315,0.19692,0.05994,2.60608,1.89792,0.93261,0.000247716,0.000247716,0.000247716
88,782.525,2.71612,2.29917,0.94222,0.34269,0.29817,0.19983,0.06019,2.60638,1.88939,0.92777,0.000231213,0.000231213,0.000231213
89,791.092,2.61976,2.24679,0.94926,0.33007,0.28208,0.18701,0.0586,2.60425,1.89038,0.93135,0.00021471,0.00021471,0.00021471
90,799.593,2.65163,2.29334,0.94985,0.31122,0.28101,0.18902,0.05967,2.57877,1.87447,0.92759,0.000198206,0.000198206,0.000198206
91,808.774,2.48003,2.31569,0.89122,0.30547,0.28216,0.18387,0.05938,2.5853,1.90727,0.93402,0.000181703,0.000181703,0.000181703
92,817.156,2.62662,2.39504,0.90269,0.36513,0.25062,0.18995,0.05962,2.60106,1.90752,0.9361,0.0001652,0.0001652,0.0001652
93,825.585,2.57702,2.36589,0.92905,0.37055,0.25298,0.19214,0.06025,2.60115,1.93771,0.92898,0.000148696,0.000148696,0.000148696
94,833.968,2.66456,2.41206,0.92932,0.34289,0.26866,0.19082,0.06109,2.59542,1.93683,0.9284,0.000132193,0.000132193,0.000132193
95,842.345,2.59324,2.32537,0.91773,0.37654,0.26689,0.20413,0.06485,2.59288,1.91169,0.9289,0.00011569,0.00011569,0.00011569
96,850.726,2.53955,2.28463,0.9198,0.36222,0.26803,0.1994,0.06425,2.59724,1.90714,0.92878,9.91865e-05,9.91865e-05,9.91865e-05
97,859.342,2.63123,2.3802,0.93113,0.3596,0.2762,0.19901,0.06305,2.60071,1.91139,0.92938,8.26832e-05,8.26832e-05,8.26832e-05
98,867.759,2.67431,2.3951,0.92289,0.37358,0.26423,0.19998,0.0627,2.60319,1.90627,0.92788,6.61799e-05,6.61799e-05,6.61799e-05
99,876.188,2.58233,2.34332,0.92279,0.35728,0.2748,0.1978,0.06232,2.60334,1.90058,0.92697,4.96766e-05,4.96766e-05,4.96766e-05
100,884.56,2.6105,2.39138,0.9194,0.36859,0.26511,0.19427,0.06079,2.59809,1.91303,0.92826,3.31733e-05,3.31733e-05,3.31733e-05
