epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,934.303,2.11162,2.23614,0.75833,0.34826,0.02174,0.03137,0.01128,2.3061,2.35645,0.57163,0.000951857,0.000951857,0.000951857
67,950.027,2.14865,2.42024,0.69241,0.7325,0.02174,0.03272,0.00996,2.42325,2.33997,0.57926,0.000940855,0.000940855,0.000940855
68,965.186,1.88674,2.14933,0.57292,0.07831,0.04348,0.03402,0.00696,2.58381,2.34965,0.61069,0.000929853,0.000929853,0.000929853
69,980.332,2.30879,2.59536,0.67573,0.71751,0.02174,0.01597,0.00294,2.75227,2.53084,0.63338,0.00091885,0.00091885,0.00091885
70,996.206,2.12392,2.31576,0.7064,0.6881,0.04348,0.03735,0.00842,2.54508,2.34187,0.60645,0.000907848,0.000907848,0.000907848
71,1011.68,2.3845,2.51416,0.74277,0.23233,0.04348,0.02703,0.00568,2.57791,2.39818,0.59617,0.000896846,0.000896846,0.000896846
72,1027.31,2.25595,2.34518,0.77181,0.33675,0.02174,0.02463,0.00948,2.48205,2.36297,0.58105,0.000885844,0.000885844,0.000885844
73,1043.13,2.55449,2.81398,0.82201,0.77352,0.02174,0.02633,0.00969,2.33221,2.2494,0.58691,0.000874842,0.000874842,0.000874842
74,1058.37,1.8555,2.0634,0.59855,0.67861,0.04348,0.02744,0.0087,2.35176,2.25576,0.58058,0.000863839,0.000863839,0.000863839
75,1073.91,2.44134,2.60447,0.71329,0.31803,0.04348,0.04847,0.01536,2.39697,2.53901,0.59096,0.000852837,0.000852837,0.000852837
76,1090.76,2.59224,2.57525,0.77992,0.15497,0.04348,0.03693,0.00762,2.41372,2.39985,0.60134,0.000841835,0.000841835,0.000841835
77,1106.71,2.20874,2.4103,0.67341,0.07055,0.04348,0.03948,0.01358,2.65156,2.32466,0.61043,0.000830833,0.000830833,0.000830833
78,1122.7,2.24385,2.55298,0.73469,0.08157,0.06522,0.03927,0.01289,2.54714,2.28153,0.60732,0.000819831,0.000819831,0.000819831
79,1137.61,2.56522,2.72249,0.77468,0.13991,0.06522,0.04542,0.01373,2.47555,2.22461,0.59004,0.000808828,0.000808828,0.000808828
80,1153.09,1.89645,2.0703,0.57758,0.4687,0.1139,0.07486,0.01321,2.35939,2.06176,0.59207,0.000797826,0.000797826,0.000797826
