epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,1668.3,2.5755,1.8697,0.95985,0.42801,0.34909,0.27389,0.09144,2.51627,1.63201,0.9156,0.000808828,0.000808828,0.000808828
54,1701.53,2.53237,1.83785,0.94616,0.42647,0.3715,0.27701,0.08325,2.53382,1.61529,0.93317,0.000792325,0.000792325,0.000792325
55,1733.7,2.42838,1.73329,0.97542,0.43153,0.39753,0.29661,0.09122,2.54444,1.60301,0.92659,0.000775822,0.000775822,0.000775822
56,1766.93,2.58247,1.96203,0.97296,0.40872,0.36266,0.26525,0.08383,2.53913,1.62672,0.92855,0.000759318,0.000759318,0.000759318
57,1799.41,2.58832,1.93803,0.95141,0.4192,0.39709,0.275,0.08512,2.53161,1.67958,0.92137,0.000742815,0.000742815,0.000742815
58,1830.01,2.53644,1.73722,0.93164,0.4305,0.38297,0.28771,0.08595,2.55593,1.57998,0.93073,0.000726312,0.000726312,0.000726312
59,1860.7,2.54803,1.80548,0.94691,0.41939,0.38764,0.28089,0.0872,2.55302,1.65132,0.9314,0.000709809,0.000709809,0.000709809
60,1890.34,2.47874,1.72745,0.97453,0.4466,0.38589,0.2938,0.08669,2.5981,1.61324,0.93288,0.000693305,0.000693305,0.000693305
61,1919.7,2.52537,1.8566,0.9498,0.45374,0.36584,0.26573,0.08532,2.50722,1.64191,0.91646,0.000676802,0.000676802,0.000676802
62,1949.11,2.56616,1.85787,0.94733,0.42541,0.40673,0.28592,0.09141,2.48162,1.57778,0.91491,0.000660299,0.000660299,0.000660299
63,1978.62,2.53751,1.87152,0.94562,0.46121,0.3854,0.3039,0.09094,2.51069,1.64152,0.91844,0.000643795,0.000643795,0.000643795
64,2008.58,2.50021,1.79054,0.92653,0.42877,0.38016,0.26675,0.08218,2.5258,1.6271,0.92237,0.000627292,0.000627292,0.000627292
65,2037.69,2.46542,1.78607,0.9419,0.46159,0.37816,0.27335,0.08236,2.507,1.64279,0.92266,0.000610789,0.000610789,0.000610789
66,2066.9,2.49557,1.79237,0.94161,0.44638,0.37982,0.28458,0.08477,2.49781,1.60525,0.92161,0.000594286,0.000594286,0.000594286
67,2095.98,2.53988,1.80228,0.9382,0.42435,0.3654,0.27743,0.0842,2.53853,1.63061,0.92466,0.000577782,0.000577782,0.000577782
68,2125.05,2.43799,1.82525,0.94835,0.40773,0.3665,0.28567,0.08689,2.53588,1.63316,0.92308,0.000561279,0.000561279,0.000561279
69,2154.11,2.51463,1.78154,0.93088,0.42638,0.37982,0.30063,0.09323,2.47317,1.66274,0.91579,0.000544776,0.000544776,0.000544776
70,2183.31,2.43072,1.7426,0.93463,0.42624,0.3779,0.28499,0.08761,2.48575,1.64755,0.91893,0.000528272,0.000528272,0.000528272
71,2212.41,2.51932,1.80363,0.92744,0.44719,0.39089,0.29814,0.08793,2.4776,1.67994,0.9152,0.000511769,0.000511769,0.000511769
72,2241.53,2.52555,1.82051,0.95126,0.42593,0.40704,0.30203,0.08832,2.5116,1.63508,0.9164,0.000495266,0.000495266,0.000495266
73,2270.53,2.44579,1.77321,0.93945,0.44041,0.40594,0.30295,0.09523,2.46961,1.65736,0.91604,0.000478762,0.000478762,0.000478762
74,2299.66,2.428,1.67757,0.94451,0.44783,0.38222,0.27671,0.08757,2.47058,1.68117,0.91819,0.000462259,0.000462259,0.000462259
