epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,337.124,1.87197,1.71878,1.39438,0.63963,0.438,0.44986,0.19206,2.09244,1.72184,1.47903,0.000907848,0.000907848,0.000907848
71,341.696,1.83319,1.87589,1.38756,0.56332,0.44794,0.43809,0.17825,2.18643,1.80137,1.49438,0.000896846,0.000896846,0.000896846
72,346.284,1.85893,1.7482,1.38123,0.57793,0.3913,0.41313,0.16426,2.14092,1.88836,1.48099,0.000885844,0.000885844,0.000885844
73,350.849,1.87802,1.74544,1.40807,0.57069,0.38107,0.39031,0.16445,2.11153,1.86406,1.44019,0.000874842,0.000874842,0.000874842
74,355.434,1.90587,1.78761,1.42796,0.51337,0.37382,0.38304,0.15148,2.21426,2.02995,1.47549,0.000863839,0.000863839,0.000863839
75,360.007,1.74542,1.69176,1.33677,0.43038,0.44265,0.41782,0.16234,2.06388,2.10115,1.5053,0.000852837,0.000852837,0.000852837
76,364.584,1.76745,1.67041,1.33335,0.62026,0.44669,0.4687,0.17753,2.08271,1.83828,1.509,0.000841835,0.000841835,0.000841835
77,369.156,1.80147,1.8026,1.3554,0.65989,0.40351,0.45938,0.17115,2.12058,1.95186,1.50848,0.000830833,0.000830833,0.000830833
78,373.7,1.79626,1.70645,1.35813,0.5503,0.35155,0.38606,0.1491,2.07573,1.92101,1.46445,0.000819831,0.000819831,0.000819831
79,378.289,1.79924,1.71196,1.35008,0.64257,0.39583,0.43473,0.205,2.09992,1.89374,1.49114,0.000808828,0.000808828,0.000808828
80,382.861,1.84087,1.72724,1.4017,0.64653,0.38596,0.43203,0.19093,2.11844,1.8238,1.47673,0.000797826,0.000797826,0.000797826
81,387.431,1.7346,1.56773,1.33526,0.58331,0.41502,0.41538,0.15884,2.14063,2.06252,1.46596,0.000786824,0.000786824,0.000786824
82,392.014,1.75863,1.62675,1.35838,0.60514,0.4425,0.45096,0.16504,2.16818,2.00524,1.46287,0.000775822,0.000775822,0.000775822
83,396.588,1.79887,1.64807,1.34294,0.58063,0.39752,0.38832,0.16886,2.20704,1.98348,1.51711,0.00076482,0.00076482,0.00076482
84,401.171,1.78282,1.58924,1.36138,0.60036,0.42443,0.43736,0.17455,2.07172,1.9695,1.45431,0.000753817,0.000753817,0.000753817
85,405.708,1.764,1.61501,1.33316,0.75642,0.36842,0.43384,0.18458,1.96724,1.87116,1.40518,0.000742815,0.000742815,0.000742815
86,410.263,1.70394,1.56222,1.31271,0.6323,0.42915,0.45503,0.20134,2.1535,1.93724,1.48495,0.000731813,0.000731813,0.000731813
87,414.854,1.74033,1.63536,1.32143,0.54084,0.48111,0.45881,0.1909,2.16945,1.87869,1.517,0.000720811,0.000720811,0.000720811
88,419.433,1.77467,1.62391,1.34386,0.63065,0.37314,0.44057,0.17516,2.15775,1.84047,1.50708,0.000709809,0.000709809,0.000709809
89,423.997,1.796,1.57895,1.35047,0.65078,0.41854,0.44618,0.17655,2.1397,1.86514,1.518,0.000698806,0.000698806,0.000698806
90,428.605,1.81318,1.60763,1.329,0.60913,0.43792,0.44998,0.18246,2.1787,1.84839,1.46004,0.000687804,0.000687804,0.000687804
91,433.19,1.6923,1.48285,1.31747,0.57174,0.39175,0.39451,0.16438,2.17149,1.87438,1.44696,0.000676802,0.000676802,0.000676802
92,437.754,1.76612,1.59402,1.31969,0.75728,0.41633,0.45493,0.18187,2.13464,1.82449,1.45628,0.0006658,0.0006658,0.0006658
93,442.34,1.61748,1.50366,1.2737,0.57828,0.44197,0.45964,0.18845,2.11183,1.91281,1.45083,0.000654798,0.000654798,0.000654798
94,446.897,1.69837,1.52685,1.29904,0.6104,0.45477,0.46621,0.17921,2.12985,1.86954,1.49677,0.000643795,0.000643795,0.000643795
95,451.515,1.69654,1.42129,1.31235,0.60438,0.45074,0.45786,0.17813,2.09443,1.9021,1.45982,0.000632793,0.000632793,0.000632793
96,456.064,1.70923,1.4587,1.3163,0.62461,0.39566,0.42838,0.18368,2.09063,1.91153,1.46979,0.000621791,0.000621791,0.000621791
